1745	ATTENTION
1747	 certains doctorats de la faculté ont des délais d’inscription 
1748	particuliers (ex. 28 février). Se renseigner auprès du doctorat concerné. 
1749	Déposer un dossier de postulation à la Faculté ; il sera alors sou-
1750	mis au Comité scientifique du doctorat visé. Pour plus d’informa-
1751	tions, consulter le 
1752	site de la faculté
1754	En cas d’acceptation, et dès réception de la lettre d’admission 
1755	comme doctorant, suivre la 
1756	tie 5) et joindre, en sus, la lettre d’admission du doyen. 
1760	Faculté de droit 
1762	Préparer un projet de thèse d’une dizaine de pages et une biblio-
1763	graphie ;  
1764	Trouver un-e professeur-e susceptible de diriger sa thèse ; 
1765	 (voir partie 5). 
1766	N.B.
1767	 Si la candidate ou le candidat a un contrat d’assistant-e à la Faculté 
1768	et n’a pas encore procédé à sa demande d’immatriculation : suivre la 
1769	pro-
1770	cédure d’immatriculation
1772	Faculté de théologie 
1774	Certificat complémentaire d’études 
1775	En sus de la démarche d’immatriculation, une inscription au Certificat 
1776	complémentaire ou au MAS en études œcuméniques
1778	 de l’institut œcu-
1779	ménique de Bossey doit être effectuée auprès de l’Institut dans les 
1780	délais 
1781	impartis
1782	 (voir partie 7.2.1.3.2). 
1784	Trouver un-e professeur-e de la Faculté de théologie susceptible 
1785	de s’intéresser à son domaine de recherche et disposé à être 
1786	son/sa directeur-trice de thèse ; 
1787	Contacter le/la en joignant un projet de thèse préliminaire (entre 
1788	une et trois pages), un curriculum vitae et une lettre de motiva-
1789	tion ; 
1791	Si le projet de recherche rencontre son intérêt, lui demander une 
1792	attestation écrite indiquant qu’il/elle est d’accord de diriger sa 
1793	sus, l’attestation de direction de thèse. 
1795	Faculté de psychologie et des sciences de l’éducation  
1797	Maîtrise universitaire en logopédie
1798	Veuillez suivre la procédure décrite sur le 
1799	site de la Faculté
1802	Trouver un-e professeur-e acceptant de suivre le/la candidat-e en 
1803	tant que directeur-trice de thèse. Consulter les groupes de re-
1804	cherche sur le 
1805	site de la FPSE
1807	 (voir partie 5) : 
1808	Mentionner le/la directeur-trice de thèse pressenti-e dans 
1809	la lettre de motivation à joindre à la candidature. 
1811	Faculté de traduction et d’interprétation  
1813	Pour susciter l’intérêt d’un-e professeur-es de la FTI à suivre le/la 
1814	candidat-e, adresser au Conseiller académique Olivier Demissy-
1815	Cazeilles un projet préliminaire d’une à trois pages ainsi qu’un 
1816	curriculum vitae précisant la mention visée (traductologie, traite-
1817	ment informatique multilingue, interprétation de conférence, 
1821	gestion de la communication multilingue) et décrire de manière 
1822	succincte l’objectif de la recherche. 
1823	Si le projet préliminaire correspond aux intérêts de recherche 
1824	d’un-e professeur-e, le Conseiller académique le lui transmet. Si 
1825	le/la professeur-e se déclare intéressé par le projet, le candidat 
1826	ou la candidate pourra, avec le soutien de la professeure ou du 
1827	professeur, commencer les démarches officielles pour présenter 
1828	sa candidature au Collège des professeur-es. 
1829	Adresser au Décanat un dossier de candidature comprenant les 
1830	pièces suivantes : 
1831	Curriculum vitae détaillé en français ou en anglais (daté 
1832	et signé) ; 
1833	Lettre de motivation en français ou en anglais ; 
1834	Copie certifiée du diplôme le plus élevé* ; 
1835	Copie de tous les autres diplômes* ; 
1836	Copie des relevés de notes* ; 
1837	Dossier et liste de publications ; 
1838	Présentation détaillée du projet de recherche ; 
1839	Accord formel d’un-e professeur-e de la faculté qui ac-
1840	cepte de diriger la thèse de doctorat ; 
1841	Programme doctoral personnalisé fixé d’entente avec le 
1842	directeur de thèse. 
1843	* avec traduction pour diplômes non rédigés en français, al-
1844	lemand, italien ou anglais  
1845	En cas d’acception, et dès réception de la lettre d’admission 
1846	comme doctorant-e à la FTI, suivre la 
1847	(voir partie 5) et joindre, en sus, la lettre d’admission au doctorat. 
1850	6.10 Global Studies Institute 
1852	Déposer à l'Institut un projet de thèse qui a le soutien de deux 
1853	professeur-es de l’UNIGE, enseignant des disciplines acadé-
1854	miques différentes. L’un-e de ces professeur-es au moins doit être 
1855	affilié-e au GSI ; 
1856	sus, la lettre d’acceptation du/de la professeur-e. 
1857	6.11 Institut universitaire de formation des enseignant-es 
1858	Pour l’immatriculation en Maîtrise universitaire en enseignement secon-
1859	daire (MASE1), en Maîtrise universitaire bi-disciplinaire en enseignement 
1860	secondaire (MASE2) ou en Certificat de spécialisation en didactique d’une 
1861	discipline d’enseignement supplémentaire (CSDS), une inscription doit 
1862	également être faite auprès de l’institut
1863	 dans les délais impartis (voir 
1864	partie 7.2.1.3.5). 
1867	Délais d’inscription 
1868	Conformément à l’article 55, al. 1, lettre a) du Statut de l’UNIGE, est ad-
1869	mis-e à l’immatriculation le/la candidat-e qui envoie ou dépose son dos-
1870	sier dans les délais arrêtés ci-dessous. 
1872	Pour les baccalauréats universitaires 
1874	Semestre d’automne 2026-2027 
1875	La campagne d’immatriculation débute le 15 janvier 2026. Les candidates 
1876	et candidats doivent effectuer leur demande d’immatriculation et suivre la 
1877	procédure particulière, si exigée, dans les délais impartis listés ci-des-
1878	sous. 
1879	Délai général 
1880	Le délai pour déposer une demande d’immatriculation est fixé au : 
1881	30 novembre 2025
1882	 qui précède la rentrée académique pour les 
1883	candidates et candidats non titulaires d’un certificat de maturité 
1884	cantonal ou fédérale, selon les conditions décrites au 
1885	point 1.1.4
1886	28 février 2026
1887	 pour les candidates et candidats qui : 
1888	d’après le pays de délivrance de leur titre d’études secon-
1889	daires supérieures sont soumis à l’Examen complémen-
1890	taire des universités suisses (ECUS) ; ou 
1891	d’après la nationalité, sont soumis à un visa pour entrée 
1892	en Suisse de plus de 90 jours selon les 
1893	prescriptions de 
1894	la Confédération
1896	 et indépendamment du domicile ac-
1897	tuel (sauf permis de séjour en Suisse valable au-delà du 
1898	30 avril). 
1899	30 avril 2026
1901	daires supérieures ne sont pas soumis-es à l’Examen 
1902	complémentaire des universités suisses (ECUS) ; et 
1903	d’après la nationalité ne sont pas soumis-es à un visa 
1904	pour entrée en Suisse de plus de 90 jours selon les 
1905	pres-
1906	criptions de la Confédération
1908	31 juillet 2026 
1909	pour les candidates et candidats qui : 
1910	sont en cours d’études au semestre de printemps courant 
1911	à l’École polytechnique fédérale de Lausanne, l’Univer-
1912	sité de Lausanne ou l’Université de Neuchâtel au mo-
1913	ment de la demande d’immatriculation à l’UNIGE, sauf si 
1914	soumis-es à l’ECUS (dans ce cas, délai fixé au 28 fé-
1915	vrier). Passé le délai du 30 avril, une demande de code 
1916	d’accès doit être déposée sur la plateforme 
1918	Délai spécifique 
1919	30 avril 2026 
1920	pour tous les candidates et candidats au 
1921	Bac-
1922	calauréat universitaire en théologie à distance 
1923	Délai pour procédures particulières 
1924	15 février 2026
1925	 pour l’inscription aux études de médecine auprès 
1926	de swissuniversities (
1927	voir partie 6.2.1)
1931	Semestre de printemps 2027 
1932	La campagne d’immatriculation débute le 15 septembre 2026. Seul le 
1933	Baccalauréat universitaire en théologie à distance est ouvert au semestre 
1934	de printemps (
1935	voir partie 10
1936	). Le délai de dépôt de la candidature est fixé 
1937	au : 
1938	30 novembre 2026
1939	, pour autant que la candidate ou le candidat 
1940	ne soit pas soumis à l’Examen complémentaire des universités 
1941	suisses – ECUS. Dans ce cas, une postulation est possible uni-
1942	quement au semestre d’automne. 
1945	Pour les maîtrises universitaires, compléments d’études et 
1946	certificats complémentaires 
1948	et candidates doivent effectuer leur demande d’immatriculation et suivre 
1949	les 
1950	procédures particulières
1951	 (voir partie 6), si exigées, dans les délais im-
1952	partis listés ci-dessous. Attention : certaines formations ont des délais 
1953	spécifiques, également listés ci-dessous. 
1954	ne sont pas titulaires d’un baccalauréat universitaire 
1955	d’une 
1956	haute école suisse reconnue ou accréditée
1958	 ; ou 
1960	sont titulaires d’un baccalauréat universitaire suisse ; et 
1962	suisses-accreditees
1964	kreisschreiben/visa/liste1_staatsangehoerigkeit.html
1965	Délais spécifiques 
1966	28 février 2026 pour la 
1967	Maîtrise universitaire en neurosciences
1968	Maîtrise universitaire en neurosciences 
1969	 pour toutes les maîtrises universitaires et tous les 
1970	Faculté d’économie et de management 
1971	28 février 2026 
1972	pour toutes les maîtrises universitaires et le 
1973	Cer-
1974	tificat complémentaire en statistique appliquée
1975	 pour le 
1976	Certificat complémentaire en psycho-
1977	linguistique 
1978	 pour la 
1979	Maîtrise universitaire en neuros-
1980	ciences
1981	pour la 
1982	Maîtrise universitaire sciences et tech-
1983	nologies de l’apprentissage de la formation (MALTT)
1985	 septembre au 12 octobre 2025
1986	Maîtrise universi-
1987	taire en interprétation de conférence 
1988	pour le
1989	 Certificat complémentaire en traduc-
1990	tion
1991	Maîtrise universitaire en traduction  
1992	Global Studies Institute 
1993	 pour toutes les maîtrises universitaires 
1994	Institut de la formation des enseignant-es  
1995	Du 6 octobre au 3 novembre 2025
1996	 pour tous les programmes 
1997	d’études suivants : 
1998	Maîtrise universitaire en enseignement secondaire 
1999	(MASE1)
2000	Maîtrise universitaire bi-disciplinaire en enseigne-
2001	ment secondaire (MASE2)
2002	Maîtrise universitaire en enseignement 
2003	spécialisé (MESP) 
2004	Institut des sciences de l’environnement 
2005	Maîtrise universitaire en sciences de 
2006	l’environnement 
2007	Délais pour procédures particulières 
2008	15 février 2026 
2009	l’inscription aux études de médecine auprès 
2010	de swissuniversities
2011	 (voir partie 6.2.2). 
2012	 pour l’
2013	inscription au 
2014	Certificat complémen-
2015	taire ou au MAS d’études œcuméniques
2016	 (voir partie 6.7.1) 
2017	Certificat 
2018	complémentaire de formation de base en théologie à dis-
2019	tance
2022	La campagne d’immatriculation début le 15 septembre 2026 pour les 
2023	mations offertes au semestre de printemps
2024	 (voir partie 10). Les candi-
2025	dates et candidates doivent effectuer leur demande d’immatriculation 
2026	dans les délais impartis listés ci-dessous : 
2027	30 septembre 2026
2028	 pour les candidates et candidats qui d’après 
2029	la nationalité, sont soumis à un visa pour entrée en Suisse de plus 
2030	de 90 jours selon les 
2031	prescriptions de la Confédération
2033	 et indé-
2034	pendamment du domicile actuel (sauf permis de séjour en Suisse 
2035	valable au-delà du 30 novembre). 
2036	la nationalité ne sont pas soumis à un visa pour entrée en Suisse 
2037	de plus de 90 jours selon les 
2041	Pour les doctorats 
2042	En général, les inscriptions en doctorat sont possibles toute l’année. Se 
2043	renseigner auprès de la faculté visée pour prendre connaissance des par-
2044	ticularités facultaires (p. ex. la Faculté d’économie et de management 
2045	peut avoir des 
2046	délais spécifiques selon le doctorat visé
2049	Pour les certificats de spécialisation 
2051	28 février 2026 :
2052	 Demande d'immatriculation de tout-e candidat-
2053	e qui, d'après sa nationalité, est soumis-e à un visa pour entrée 
2054	prescriptions de la Con-
2055	fédération
2057	 et indépendamment du domicile actuel (sauf permis 
2058	de séjour en Suisse valable au-delà du 30 avril auquel cas le délai 
2059	du 30 avril s’applique). 
2060	30 avril 2026 : 
2061	Demande d'immatriculation de tout candidat-e qui, 
2062	d'après sa nationalité, n'est pas soumis- e à un visa pour entrée 
2064	, ou qui est titulaire d’un permis de séjour en Suisse 
2065	valable au-delà du 30 avril.
2066	Institut universitaire de formation des enseignant-es 
2067	Du 
2068	6 octobre au 3 novembre 2025
2069	 pour 
2070	déposer la demande 
2071	d’immatriculation
2072	 (voir partie 5) pour le 
2073	Certificat de spécialisa-
2074	tion en didactique d’une discipline supplémentaire d’ensei-
2075	gnement
2076	la nationalité, sont soumis-es à un visa pour entrée en Suisse de 
2077	plus de 90 jours selon les 
2079	indépendamment du domicile actuel (sauf permis de séjour en 
2080	Suisse valable au-delà du 30 novembre). 
2081	 d’après la nationalité ne sont pas soumis-es 
2082	à un visa pour entrée en Suisse de plus de 90 jours selon les 
2086	Faculté des sciences  
2087	15 septembre 2026
2088	 pour l’inscription au 
2089	Certificat de spéciali-
2090	sation en évaluation et gestion des risques géologiques et 
2091	risques liés au climat – CERG-C
2092	auprès de la Faculté
2095	Pour les maîtrises universitaires d’études avancées 
2098	en Suisse de plus de 90 jours selon 
2099	les prescriptions de la Con-
2102	dates et candidats doivent effectuer leur demande d’immatriculation dans 
2103	les délais impartis listés ci-dessous : 
2107	Les postulations pour la 
2108	Maîtrise universitaire d’études avan-
2109	cées en médecine clinique
2110	 et la 
2111	Maîtrise universitaire 
2112	d’études avancées en médecine dentaire sont possibles 
2113	toute l’année
2116	Exigences de français 
2117	Pour étudier à l’UNIGE, de bonnes compétences en français (niveau B2 
2118	du 
2119	Cadre européen commun de référence pour les langues – CECR
2122	sont en principes exigées, sauf exceptions précisées dans ce document. 
2123	La candidate ou le candidat ne possédant pas ces compétences ou 
2124	n’étant pas en mesure d’en certifier l’existence est convoqué-e à un exa-
2125	men de français organisé par l’UNIGE ; il/elle est informé-e après analyse 
2126	de sa demande d’immatriculation. Cet examen consiste en une épreuve 
2127	générale. Pour une postulation à la Faculté des lettres (y compris l’École 
2128	de langue et civilisation françaises – ELCF) il/elle est en plus soumis-e à 
2129	une épreuve complémentaire écrite obligatoire. 
2130	Il est vivement conseillé au/à la candidat-e de passer dans son pays de 
2131	résidence un des diplômes de langue française reconnus (voir ci-des-
2132	sous) qui le/la dispense de l’épreuve générale de l’examen de français de 
2133	l’UNIGE. 
2135	Convocation à l’examen 
2136	Le/la candidat-e soumis-e à l’examen de français en est informé-e, après 
2137	analyse de son dossier, par le biais du portail candidatures. Lui seront 
2138	alors indiqués la date, l'heure, le lieu et les informations pour le paiement 
2139	de l'examen. 
2140	Celui ou celle qui souhaite être dispensé-e de l'épreuve générale doit té-
2141	léverser sur le portail candidatures, 
2142	inscription.unige.ch
2143	, une copie de son 
2144	diplôme (ou attestation de réussite) de langue française dans le délai in-
2145	diqué. 
2147	Dates de l’examen 
2148	Pour le semestre d’automne : l’examen de français a lieu le lundi de la 
2149	ème
2150	 semaine de l'année. 
2152	Pour le semestre de printemps : l’examen de français a lieu le jeudi de la 
2153	 semaine de l'année 
2155	Frais d’inscription 
2156	Les frais d’inscriptions s’élèvent à CHF 100 et sont à payer selon les mo-
2157	dalités indiquées dans la plateforme de candidature. 
2159	Durée structure et modèles d’examens 
2160	Des modèles d’examens de français peuvent être consultés 
2161	en ligne
2164	Résultats  
2165	Les résultats sont annoncés sur le portail candidatures quelques jours 
2166	après l’examen. Un e-mail informe le/la candidat-e dès qu’ils sont dispo-
2167	nibles. 
2168	La réussite de l’examen de français est valable 4 ans. En cas d’échec à 
2169	l’examen (y compris admission à l’Année propédeutique ou au DEFLE – 
2170	parcours A), l’examen devra être repassé. 
2172	En cas d’échec à l’examen à valeur éliminatoire  
2173	Tout-e candidat-e qui échoue de peu à l'épreuve générale se voit offrir, 
2174	dans la mesure des places disponibles, la possibilité de suivre l’Année 
2175	propédeutique (AP) de l’ELCF. Attention : l’éventuelle admission à l’AP 
2176	n’est possible qu’au semestre d’automne ; en cas d’échec à l’examen au 
2177	semestre de printemps, le/la candidat-e devra réactiver sa candidature 
2178	dans les délais pour le semestre d’automne, si désiré. En cas d’échec de 
2179	l’épreuve complémentaire pour une postulation en Faculté des lettres et 
2180	ELCF (mais réussite de l’épreuve générale ou obtention d’une certification 
2181	B2 antérieure reconnue), le/la candidat-e a la possibilité d’améliorer son 
2182	niveau de langue au DEFLE parcours restreint, dont la réussite lui per-
2183	mettra de rejoindre ultérieurement la formation de son choix. Les 
2186	candidates et candidats n’ayant pas atteint le niveau requis pour l’Année 
2187	propédeutique ne sont pas immatriculables à l’UNIGE. 
2189	En cas d’échec à l’examen à valeur indicative 
2190	Pour les 
2191	Compléments d’études au niveau du Baccalauréat universi-
2192	taire ès lettres
2193	 et les 
2194	Maîtrises universitaires ès lettres en allemand, 
2195	anglais, espagnol, italien et russe
2197	Tout-e candidat-e qui obtient un résultat insuffisant à l’examen peut com-
2198	mencer normalement ses études à l’UNIGE, mais est limité-e au pro-
2199	gramme postulé, sans changement d’orientation possible. De plus, il/elle 
2200	devra fréquenter, au cours de sa première année d’études, un enseigne-
2201	ment de français correspondant à son niveau à hauteur de deux heures 
2202	par semaine au minimum. Cette fréquentation, liée à un travail régulier, 
2203	est sanctionnée par une attestation de la Maison des langues. Si le/la 
2204	candidat-e souhaite postuler une autre formation,  
2205	Baccalauréat universitaire en économie et management
2207	mencer normalement ses études à la Faculté d’économie et de manage-
2208	ment, mais est limité-e au programme postulé, sans changement d’orien-
2209	tation possible, s’il ou elle est titulaire : 
2210	d’un diplôme de fin d’études secondaires supérieur ou d’un pre-
2211	mier titre universitaire (minimum 180 crédits ECTS ou équivalent) 
2212	dont la langue officielle est l’anglais ; ou 
2213	d’un 
2214	certificat de test de langue anglaise reconnu
2216	Pour que le certificat d’anglais puisse être pris en compte par la Faculté, 
2217	une copie dudit certificat doit être fournie lors de la candidature. 
2219	Dispense de l’examen de français 
2220	Sont dispensés de l’examen de français les candidates et candidats : 
2222	qui sont de nationalité suisse ou liechtensteinoise ; 
2223	qui sont titulaires d’un diplôme de fin d’études secondaires supé-
2224	rieures suisse ou liechtensteinois remplissant les conditions d’im-
2225	matriculation de l’UNIGE ; 
2226	rieures dont la langue officielle d’enseignement est le français ; 
2227	qui sont titulaires d’un 1
2228	université et un programme reconnus 
2229	(voir partie 9.3) et dont la 
2230	langue officielle d’enseignement est le français 
2231	qui sont titulaires d’une attestation de réussite d'une filière prépa-
2232	ratoire : 
2233	Année propédeutique ou Diplôme d'études de français 
2234	langue étrangère de l’École de langue et civilisation fran-
2235	çaises (ELCF) de l’UNIGE ; 
2236	Certificat ou Diplôme de l’Institut de langue et de civilisa-
2237	tion françaises de l’Université de Neuchâtel ; 
2238	qui sont titulaires d’un diplôme : 
2239	Certificat de français langue étrangère B2-C1 de l’Univer-
2240	sité de Genève  
2241	Certificat de qualification en français (CQF) de l'Univer-
2242	sité de Lausanne (UNIL), avec au minimum le niveau B2 
2243	qui sont soumis-es à l’examen de français dans le cadre de l’Exa-
2244	men complémentaire des universités suisses – ECUS ; 
2245	à l’admission en Faculté de traduction et d’interprétation (FTI) s’ils 
2246	ou elles : 
2247	ont réussi l’épreuve de français (langue passive) des exa-
2248	mens d’admissions spécifiques de la FTI ; ou 
2249	ont été dispensé-es de l’examen d’admission pour l’ac-
2250	cès à la Maîtrise universitaire en traduction, pour autant 
2251	que le français fasse partie de sa combinaison linguis-
2252	tique. 
2253	à un certificat complémentaire, si le programme n’exige pas l’exa-
2254	men ; 
2255	à une maîtrise universitaire, si le programme n’exige pas l’exa-
2257	à un certificat de spécialisation, si le programme n’exige pas 
2258	l’examen ; 
2259	à une maîtrise universitaire d’études avancées (MAS) de forma-
2260	tion approfondie ; 
2261	à un doctorat ; 
2262	sont titulaires d’un des certificats de langue suivants
2264	DELF (Diplôme d’études de langue française) niveau 
2265	B2, avec un minimum de 60 points, dont 15 points à la 
2266	production écrite ; 
2267	DALF (Diplôme approfondi de langue française) niveau 
2268	C1 ou C2, avec un minimum de 60 points, dont 15 points 
2269	à la production écrite ; 
2270	TCF avec au minimum le niveau B2 aux épreuves obliga-
2271	toires et aux épreuves facultatives (complémentaires) ; 
2272	TCF DAP avec au minimum le niveau B2 aux épreuves 
2273	obligatoires et à l’épreuve d’expression écrite (cette 
2274	épreuve est obligatoire) 
2275	TEF (Test d’évaluation du françai, version tout public ou 
2276	études) avec au minimum le niveau B2 délivré par la 
2277	CCIP/Alliance française ; 
2278	Les candidates et candidats titulaires d’un certificat de langue reconnu ne 
2279	peuvent être dispensé-es que de l’épreuve générale. Aucune dispense 
2280	n’est accordée pour l’épreuve complémentaire, qui reste exigée pour la 
2281	Faculté des lettres, y compris l’ELCF. 
2282	Aucun diplôme de langue reconnu (voir point 8.8) fourni après la passa-
2283	tion de l’examen de français ne sera pris en compte et ce même s’il est 
2284	reconnu. 
2285	Les candidates et candidats au 
2286	Diplôme d’études de français langue 
2287	étrangère (DEFLE)
2288	 qui ont été dispensé-es de l’examen de français sur 
2289	la base de leur nationalité ou d’un diplôme de fin d’études secondaires 
2290	 Le diplôme doit avoir été obtenu dans les 4 ans précédant la rentrée universitaire postulée (=lundi de la semaine 8 pour le semestre de printemps ou le lundi de la semaine 38 pour le semestre d’automne). 
2291	supérieures suisse ou liechtensteinois dont la langue d’enseignement of-
2292	ficielle n’est pas le français doivent passer un test de classement à valeur 
2293	indicative (gratuit). 
2295	Formations qui ne requièrent pas d’exigence de français 
2296	Les candidates et candidats aux formations listées ci-dessous ne sont pas 
2297	sousmis-es à l’examen de français. En cas d’admission au programme 
2298	postulé, ils ou elles pourront commencer leurs études dans la formation 
2299	visée, sans changement d’orientation possible. Pour les doctorats et les 
2300	maîtrises universitaires d’études avancées (MAS) de formation approfon-
2301	die, le niveau d’exigence demandé est à vérifier auprès de la fa-
2302	culté/centre/institut. 
2304	Toutes les maîtrises universitaires proposées par cette faculté 
2305	Certificat de spécialisation en évaluation et gestion des risques 
2306	géologiques et risques liés au climat (CERG-C) 
2309	Faculté des lettres  
2310	Tous les certificats de spécialisations proposés par cette faculté. 
2313	Maîtrise universitaire en économie politique du capitalisme 
2314	Maîtrise universitaire en innovation, développement humain et 
2315	durabilité (MIHDS) 
2316	Maîtrise universitaire en science politique 
2317	Maîtrise universitaire en sociétés durables et changement social 
2318	Certificat complémentaire en géomatique 
2320	Certificat complémentaire en statistique appliquée 
2322	Certificat complémentaire d’études œcuméniques 
2323	MAS en études œcuméniques 
2324	Tous les certificats de spécialisations proposés par cette faculté 
2326	Faculté de psychologie et des sciences de l’éducation 
2328	Maîtrise universitaire en santé globale 
2329	Maîtrise universitaire en études globales 
2331	Institut universitaire de la formation des enseignant-es 
2332	Maîtrise universitaire disciplinaire en enseignement secondaire 
2333	Maîtrise universitaire bi-disciplinaire en enseignement secondaire 
2334	Certificat de spécialisation en didactique d’une discipline supplé-
2335	mentaire d’enseignements (CSDS) 
2337	Maîtrise universitaire en sciences de l’environnement 
2340	Définitions / Explications  
2342	Définition du caractère de formation générale  
2343	De manière générale, le certificat étranger d’études secondaires supé-
2344	rieures doit être l’équivalent, pour l’essentiel, en branches, en heures et 
2345	en durée de l’éducation scolaire, à une maturité gymnasiale/fédérale 
2346	suisse. Pour déterminer cette équivalence, l’UNIGE se base notamment 
2347	sur la Convention du Conseil de l’Europe de l’UNESCO, n° 165 (« Con-
2348	vention de Lisbonne »), les Recommandations pour l’évaluation des cer-
2349	tificats de fin d’études secondaires étrangers, ainsi que sur les travaux de 
2350	la Commission d’admission et d’équivalences de 
2351	 (an-
2352	ciennement CRUS). 
2353	Ainsi, le diplôme étranger doit : 
2354	d’études secondaires ou gymnasiales ; 
2355	avoir été acquis au cours d’une formation non abrégée, en géné-
2356	ral accomplie au sein d’une école ; 
2357	avoir été délivré par l’État ou, éventuellement, par une institution 
2358	reconnue par l’État qui l’a autorisée à délivrer ce type de diplôme ; 
2359	avoir un caractère de formation générale. 
2360	Un diplôme d’études secondaires supérieures est considéré de formation 
2361	générale s’il porte sur six branches d’enseignement suivies, en principe, 
2362	durant chacune des trois (ou quatre selon pays
2364	) dernières années 
2365	d’études secondaires supérieures selon la liste suivante : 
2366	 Concerne : Haïti, Islande, Italie, Luxembourg, Macédoine du Nord, Monténégro, République tchèque, Saint-Marin, Slovaquie, Slovénie, Tunisie et Québec 
2367	1. première langue ; 
2368	2. deuxième langue ; 
2369	3. mathématiques ; 
2370	4. sciences naturelles (biologie, chimie ou physique) 
2371	5. sciences humaines et sociales (géographie, histoire, écono-
2372	mie/droit) 
2373	6. choix libre : une branche parmi les branches 2, 4 ou 5, ou l’infor-
2374	matique, ou la philosophie (l’informatique et la philosophie peu-
2375	vent être uniquement choisies comme 6
2376	 branche). 
2377	Dans certains cas, afin de garantir une meilleure équivalence, l’UNIGE 
2378	peut fixer des exigences complémentaires, en plus de l’obtention du di-
2379	plôme, d’une filière spécifique du diplôme, ou de caractère de formation 
2380	générale du diplôme. Ces exigences peuvent être : 
2381	l’obtention d’une moyenne spécifique et/ou d’une mention. Si le 
2382	dernières années d’études secondaires supérieures ; 
2383	l’obtention d’une attestation d’admission, dans la filière visée, 
2384	université et un programme reconnue par l’UNIGE
2385	tie 9.5) dans le pays de délivrance du titre secondaire. Seul une 
2386	attestation avec une admission pour la même année de postula-
2387	tion qu’à l’UNIGE est acceptée. Une attestation pour des études 
2388	à distance ne peut pas être prise en compte ; 
2389	la réussite de deux années d’études universitaires (
2390	voir partie 
2391	) dans une université et un programme reconnus par 
2392	l’UNIGE dans un pays ayant signé ou ratifié la Convention de Lis-
2393	bonne ; 
2394	la réussite de l’
2395	Examen complémentaire des universités suisses 
2396	– ECUS
2397	examen de français
2398	 organisé par l’UNIGE (voir 
2400	De surcroît, il pourra être demandé au/à la candidat-e étranger-ère d’apporter le preuve qu’il/elle n’a pas été renvoyé-e d’une autre université ou haute école à la suite d’un échec aux examens ou pour toute autre raison. Dans tous les cas, il appartient au/à la candidat-e de fournir la preuve qu’il/elle remplit les conditions d’immatriculation de l’UNIGE. 
2403	Examen complémentaire des hautes écoles suisses – ECUS 
2404	L’Examen complémentaire des hautes écoles suisses – ECUS concerne 
2405	le/la candidat-e postulant un baccalauréat universitaire (bachelor) ou le 
2406	Diplôme d’études de français langue étrangère (DEFLE) et titulaire d’un 
2407	diplôme d’études secondaires supérieures qui n’est pas reconnu par 
2408	l’UNIGE comme équivalent à un diplôme de maturité suisse. Cet examen 
2409	est organisé en commun par les hautes écoles suisses. 
2410	La réussite de l’ECUS conditionne l’entrée à l’UNIGE. Un deuxième échec 
2411	est éliminatoire. 
2412	Convocation à l’ECUS 
2413	Le/la candidat-e qui y est soumis-e en est informé-e par e-mail, après 
2414	l’analyse de sa demande d’immatriculation. Il/elle reçoit un lien vers une 
2415	page internet sur laquelle figure un formulaire à télécharger, à remplir et 
2416	à retourner au Service des immatriculations via le portail Candidatures 
2417	uniquement. 
2418	Frais d’inscription  
2419	Les frais d’inscription s’élèvent, pour l’année 2026-2027, à CHF 1050. 
2420	Dates d’examen 
2421	Pour le semestre d’automne, les examens ont lieu en août 2026. 
2422	Pour le semestre de printemps, il n’y a pas de session d’examen pour ce 
2423	semestre. 
2424	Contenu 
2425	L’ECUS comprend quatre branches obligatoires : 
2426	français (écrit et oral) ; 
2427	mathématiques (écrit et oral) ; 
2428	anglais (écrit et oral) ; 
2429	histoire – dont introduction au droit (oral) ; 
2430	et une branche à option parmi les suivantes : 
2431	physique (oral) ; 
2432	chimie (oral) ; 
2433	biologie (oral) ; 
2434	géographie – dont introduction à l’économie (oral). 
2435	Pour les candidates et candidats en Faculté des sciences et en Faculté 
2436	de médecine, la branche à option est à choisir parmi la physique, la chimie 
2437	ou la biologie. Aucune dispense de branche n’est autorisée. Les candi-
2438	dates et candidats postulant les autres facultés/centre/école qui ont choisi 
2439	une autre branche à option seront, le cas échéant, admis-es sans chan-
2440	gement d’orientation possible.   
2441	Pour plus d’information, consulter le site de l’ECUS : 
2443	edu.ch/fr_CH
2446	Universités et programmes reconnus 
2448	Établissement d’enseignement supérieur reconnus par l’UNIGE : 
2449	hautes écoles suisses reconnues ou accréditées
2450	les établissements publics d’enseignement supérieur qui ont le 
2451	statut d’universités et qui délivrent des grades académiques al-
2452	lant, en principe, jusqu’au doctorat ; 
2453	des instituts, écoles et académies rattachées juridiquement à une 
2454	université publique et dont le grade académique obtenu est déli-
2455	vré par ladite université publique ; 
2456	les établissements privés d’enseignement supérieur avec les-
2457	quels l’UNIGE a signé un 
2458	accord institutionnel de mobilité
2460	Les établissements d’enseignement supérieur privés et/ou 
2461	n’ayant pas le statut d’université s’ils répondent, en principe, à 
2462	tous les critères suivants : 
2463	1. ils entretiennent des accords institutionnels de mobilité 
2464	avec plusieurs universités tierces entretenant elles-
2465	mêmes des accords directs de mobilité avec l’UNIGE (fi-
2466	gurant dans le panorama mentionné ci-dessus) ; et 
2467	2. ils dispensent des formations dans plusieurs domaines, 
2468	notamment dans le domaine scientifique et/ou médical ; 
2469	et 
2470	3. ils délivrent des grades académiques allant, en principe, 
